node,sxx,syy,szz,sxy,sxz,syz,principal_stress,TCI,crack_risk
206,2.29349583875,2.1962554,0.3931515875,0.165659848125,0.17723507500000005,-0.7793739062499999,2.8349704062499996,0.15324164358108108,False
197,1.7197898400000002,2.27326905,0.72365265,0.09901978374999999,0.3970922625,-0.8097486875,2.304671675,0.12457684729729732,False
39,-15.264303312500001,-14.1479398125,-1.1658162768749998,0.02502007725,3.50254326875,-6.7234255,15.5165668125,0.8387333412162163,False
40,-15.475454843749999,-15.940362718750006,-0.5517150978124998,-0.02357058946875,3.8079273218750003,-5.116533156249998,16.624676218750004,0.8986311469594593,False
95,-8.132652625000002,-7.2488475625,0.3177814553125001,0.022171666531249988,1.1592382134375,-2.6976454000000007,9.743959312500003,0.5267005033783785,False
96,-8.526528000000003,-9.14774728125,-0.12859154109374996,-0.04586061079687499,1.4059354625000002,-2.3564578262500007,10.424420328124999,0.5634821798986487,False
151,0.9410967009375001,0.7245684125,1.1811186684374995,-0.05042901928125001,-1.0689903054375,1.0119609921875001,3.4849742781250006,0.1883769880067567,False
152,0.6504802489062501,0.007055343749999891,0.24576878562500004,-0.10918542059375001,-0.93479493053125,0.5808033198437501,3.6768022796874993,0.1987460691722973,False
207,2.8831953393750007,1.7988921375000002,0.5608581493749999,-0.120181294375,-0.9539137690000001,0.6957872843749998,2.9985967437500003,0.16208631047297298,False
208,2.878561654062499,2.36924253125,0.19700555562500002,-0.15022020906250005,-0.8735334641875001,0.7579891359374997,3.129440121875,0.1691589255067568,False
41,-15.793519937499997,-18.583694687500003,0.08326670699999998,-0.16091222840625005,4.1682928906250005,-2.4823426187499997,18.583694687500003,1.004524037162162,True
97,-8.940702750000002,-11.985007296875,-0.3843772011875001,-0.22693209828125008,1.71064591359375,-1.490624710625,12.01412446875,0.6494121334459461,False
153,0.3584897325000001,-1.2004792375000002,-0.5382565153281248,-0.24621666246874996,-0.746578173125,-0.01901734800000001,4.406111390624998,0.23816818327702702,False
209,2.804865027499999,2.985361431249999,-0.22449192128124995,-0.19948135678125006,-0.7461552828125001,0.46087210650000004,3.36766853125,0.18203613682432437,False
42,-15.851505687500001,-19.851019999999995,0.2686895207499999,-0.30374993937500006,4.070041721875,-0.84698021184375,19.851019999999995,1.0730281081081081,True
98,-8.824792703124999,-13.385688781249996,-0.06933575525000008,-0.4104781018750001,1.7185579765624999,-0.5848521981093753,13.385688781249996,0.7235507449324327,False
154,0.4408536684375001,-2.0116651250000004,-0.298638266265625,-0.3865850463593751,-0.6073856626562499,-0.16413896065624992,5.212826609374999,0.28177441131756764,False
210,2.6797870556250003,2.8970273125,-0.18991550128124993,-0.25596382834375003,-0.5818455565624999,-0.005553736937499996,3.50529565625,0.1894754408783784,False
43,-15.7586154375,-20.543130625,0.4864427637500001,-0.286122436875,3.700628634375,0.23676609753125,20.543130625,1.1104394932432426,True
99,-8.548264984374997,-14.103075578124994,0.02160267093750006,-0.3851053628125,1.573356284375,0.16349777751562503,14.103075578124994,0.7623284096283782,False
155,0.6419958281250002,-2.4789751875000006,-0.28414381875000005,-0.36936421671874997,-0.45243739859375,0.029187538765624993,5.62183609375,0.3038830320945948,False
211,2.6219061875000005,2.7050701562499997,-0.12505021562500004,-0.25464014468750007,-0.3509587315625,-0.03185437996875,3.5806516562499997,0.1935487381756757,False
44,-15.796981281250002,-20.749616250000003,0.45366917187499994,-0.102223398521875,3.3319633687499994,1.308013815625,20.749616250000003,1.1216008783783782,True
100,-8.412788093749999,-14.162090156249999,-0.18915584375,-0.1415161725421876,1.3847265642187496,0.9555262099999999,14.162090156249999,0.7655183868243242,False
156,0.7983332062499999,-2.4246084999999997,-0.5727620050000003,-0.1507790767187501,-0.38255998578125,0.31870380059687486,5.606753296874999,0.30306774577702694,False
212,2.6252613187500002,2.7253470625,-0.31354315062500004,-0.12074920687499999,-0.20260973124999998,0.034368996818750004,3.6389425312499997,0.19669959628378386,False
45,-16.0465895625,-20.128440000000005,0.25939097187499993,0.03281644294687501,3.034181690625,3.04694096875,20.128440000000005,1.0880237837837838,True
101,-8.551721328125002,-13.182753171874998,-0.730696703125,0.047632793660937506,1.17893809390625,2.0006013171875,13.188812015624999,0.7129087576013513,False
157,0.7829771663749999,-1.6892013359375007,-1.0947212493749996,0.059765477968749994,-0.42842958890624994,0.3097185901125,4.90488296875,0.2651288091216217,False
213,2.6228074265000005,2.8586636718749996,-0.46865812062500006,0.0570818115625,-0.18055367500000002,-0.3348244853999999,3.56058190625,0.1924638868243243,False
46,-16.428709843749996,-17.91248978125,-1.0880273375,0.041981517718749986,2.5817499218749997,6.0579342500000015,18.315366,0.9900197837837836,False
102,-8.5499777,-10.405324968750007,-1.0004336500000006,0.06461013245312495,0.8210835933281249,2.999918140625001,11.459479125000003,0.619431304054054,False
158,0.9040347632499998,-0.2674528937499998,-0.53584943234375,0.10443775914062499,-0.594672536359375,-0.38888118437499997,3.881078340625,0.20978801841216224,False
214,2.4793150827499995,2.36325436875,-0.15885890218749993,0.12163677109374998,-0.24976233750000004,-0.7196644,3.158564431249999,0.17073321250000004,False
47,-16.643550125,-16.2485070625,-2.3271520937500005,0.028291548125000003,2.27461496875,7.925566000000001,17.0542595,0.9218518648648649,False
103,-8.414142243749998,-8.411182718749995,-0.9058725687500004,0.0401481628125,0.5754883960312501,3.378965284375,10.50737334375,0.5679661266891892,False
159,1.0793816187499998,0.6194007593749999,0.3301626625,0.07783625265625,-0.7149456039687501,-0.9587646031249999,3.4042858687499997,0.1840154523648649,False
215,2.3434975999999996,1.81265989375,0.14491836875000005,0.1036677278125,-0.3062530312499999,-0.749893775,2.8480845500000003,0.15395051621621617,False
